comp_id,method,loop_id,probe_node,probe_graal_block_id
877,scala.concurrent.stm.skel.TxnHashTrie$Leaf.split,1,b115,115
878,stmbench7.core.CompositePartBuilder.createAtomicParts,0,b58,58
879,stmbench7.core.CompositePartBuilder.createAtomicParts,0,b21,21
880,stmbench7.core.CompositePartBuilder.createAndRegisterCompositePart,0,b133,133
881,stmbench7.core.CompositePartBuilder.createAndRegisterCompositePart,1,b14,14
881,stmbench7.core.CompositePartBuilder.createAndRegisterCompositePart,2,b25,25
881,stmbench7.core.CompositePartBuilder.createAndRegisterCompositePart,3,b38,38
881,stmbench7.core.CompositePartBuilder.createAndRegisterCompositePart,4,b45,45
881,stmbench7.core.CompositePartBuilder.createAndRegisterCompositePart,0,b132,132
882,jdk.internal.util.ArraysSupport.vectorizedMismatch,0,b3,3
898,scala.concurrent.stm.ccstm.InTxnImpl.acquireLocks,0,b19,19
899,scala.concurrent.stm.ccstm.InTxnImpl.acquireLocks,0,b14,14
904,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,0,b19,19
905,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,0,b0,0
905,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,2,b4,4
905,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,1,b30,30
906,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,0,b25,25
912,scala.concurrent.stm.ccstm.InTxnImpl.commitWrites,0,b19,19
913,scala.concurrent.stm.ccstm.InTxnImpl.commitWrites,0,b34,34
913,scala.concurrent.stm.ccstm.InTxnImpl.commitWrites,1,b81,81
925,scala.collection.immutable.RedBlackTree$TreeIterator.findLeftMostOrPopOnEmpty,0,b5,5
922,scala.collection.MapOps$$anon$3.next,0,b6,6
935,jdk.internal.util.ArraysSupport.mismatch,0,b12,12
945,scala.concurrent.stm.ccstm.AccessHistory.resetReadSet,0,b12,12
945,scala.concurrent.stm.ccstm.AccessHistory.resetReadSet,1,b15,15
945,scala.concurrent.stm.ccstm.AccessHistory.resetReadSet,2,b18,18
954,scala.concurrent.stm.ccstm.AccessHistory.resetReadSet,0,b11,11
954,scala.concurrent.stm.ccstm.AccessHistory.resetReadSet,1,b14,14
954,scala.concurrent.stm.ccstm.AccessHistory.resetReadSet,2,b17,17
961,java.util.HashMap.containsKey,0,b32,32
967,stmbench7.scalastm.ManualImpl.countOccurrences,0,b13,13
1019,scala.concurrent.stm.ccstm.AccessHistory.resetWriteBufferNonEmpty,0,b12,12
1019,scala.concurrent.stm.ccstm.AccessHistory.resetWriteBufferNonEmpty,1,b15,15
1019,scala.concurrent.stm.ccstm.AccessHistory.resetWriteBufferNonEmpty,2,b18,18
1023,scala.concurrent.stm.ccstm.AccessHistory.resetWriteBufferNonEmpty,0,b11,11
1023,scala.concurrent.stm.ccstm.AccessHistory.resetWriteBufferNonEmpty,1,b14,14
1023,scala.concurrent.stm.ccstm.AccessHistory.resetWriteBufferNonEmpty,2,b17,17
1025,stmbench7.scalastm.AtomicPartImpl$$Lambda/0x000000008019f040.applyVoid,0,b34,34
1025,stmbench7.scalastm.AtomicPartImpl$$Lambda/0x000000008019f040.applyVoid,1,b71,71
1033,scala.concurrent.stm.ccstm.InTxnRefOps.acquireOwnership,0,b15,15
1036,scala.concurrent.stm.ccstm.InTxnImpl.acquireLocks,0,b19,19
1037,scala.concurrent.stm.ccstm.InTxnImpl.acquireLocks,0,b15,15
1045,scala.concurrent.stm.ccstm.InTxnRefOps.swap,0,b19,19
1046,scala.concurrent.stm.ccstm.AccessHistory.swap,0,b13,13
1048,scala.concurrent.stm.ccstm.RefOps.swap,0,b29,29
1051,scala.concurrent.stm.ccstm.InTxnRefOps.bargingRead,0,b15,15
1053,stmbench7.operations.Query2.performOperation,1,b9,9
1053,stmbench7.operations.Query2.performOperation,0,b29,29
1053,stmbench7.operations.Query2.performOperation,2,b37,37
1058,stmbench7.operations.Traversal1.traverse,0,b23,23
1057,stmbench7.operations.Query2.performOperation,0,b1,1
1057,stmbench7.operations.Query2.performOperation,1,b24,24
1063,stmbench7.operations.Traversal1.traverse,0,b57,57
1069,stmbench7.Benchmark.computeMaxThreadTTC,0,b8,8
1069,stmbench7.Benchmark.computeMaxThreadTTC,1,b16,16
1084,java.util.Objects.equals,0,b34,34
1088,java.lang.invoke.MethodType.hashCode,0,b16,16
1094,scala.collection.StrictOptimizedLinearSeqOps.loop$2,0,b3,3
1097,scala.collection.immutable.List.drop,0,b3,3
1098,scala.collection.StrictOptimizedLinearSeqOps.drop$,0,b3,3
1099,scala.collection.StrictOptimizedLinearSeqOps.drop,0,b3,3
1101,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,0,b49,49
1101,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,2,b90,90
1101,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,1,b115,115
1102,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,0,b0,0
1102,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,2,b20,20
1102,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,3,b62,62
1102,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,1,b75,75
1111,scala.concurrent.stm.skel.TxnHashTrie$Branch$Iter.advance,0,b27,27
1118,java.lang.AbstractStringBuilder.append,0,b11,11
1130,scala.concurrent.stm.ccstm.AccessHistory.rollbackHandle,0,b6,6
1143,java.lang.StringLatin1.inflate,0,b34,34
1143,java.lang.StringLatin1.inflate,1,b37,37
1143,java.lang.StringLatin1.inflate,2,b40,40
1144,java.lang.StringLatin1.inflate,0,b14,14
1144,java.lang.StringLatin1.inflate,1,b17,17
1144,java.lang.StringLatin1.inflate,2,b20,20
1145,java.lang.StringCoding.implEncodeAsciiArray,0,b36,36
1146,java.lang.StringCoding.implEncodeAsciiArray,0,b15,15
1147,stmbench7.scalastm.BaseAssemblyImpl.addComponent,0,b40,40
1147,stmbench7.scalastm.BaseAssemblyImpl.addComponent,1,b103,103
1156,stmbench7.scalastm.CompositePartImpl.addAssembly,0,b40,40
1163,java.lang.String.startsWith,0,b16,16
1162,stmbench7.operations.Query5.performOperation,0,b61,61
1165,stmbench7.operations.ShortTraversal9.traverse,1,b29,29
1165,stmbench7.operations.ShortTraversal9.traverse,0,b47,47
1170,scala.concurrent.stm.ccstm.AccessHistory.rollbackReadSet,0,b12,12
1170,scala.concurrent.stm.ccstm.AccessHistory.rollbackReadSet,1,b15,15
1170,scala.concurrent.stm.ccstm.AccessHistory.rollbackReadSet,2,b18,18
1174,scala.concurrent.stm.ccstm.AccessHistory.rollbackWriteBuffer,2,b10,10
1174,scala.concurrent.stm.ccstm.AccessHistory.rollbackWriteBuffer,0,b23,23
1174,scala.concurrent.stm.ccstm.AccessHistory.rollbackWriteBuffer,3,b32,32
1174,scala.concurrent.stm.ccstm.AccessHistory.rollbackWriteBuffer,1,b51,51
1175,scala.concurrent.stm.ccstm.AccessHistory.rollbackReadSet,0,b9,9
1175,scala.concurrent.stm.ccstm.AccessHistory.rollbackReadSet,1,b12,12
1175,scala.concurrent.stm.ccstm.AccessHistory.rollbackReadSet,2,b15,15
1172,stmbench7.operations.ShortTraversal9.traverse,1,b29,29
1172,stmbench7.operations.ShortTraversal9.traverse,0,b47,47
1173,scala.concurrent.stm.ccstm.AccessHistory.resetBargeSetNonEmpty,3,b9,9
1173,scala.concurrent.stm.ccstm.AccessHistory.resetBargeSetNonEmpty,0,b71,71
1178,scala.concurrent.stm.ccstm.AccessHistory.resetBargeSetNonEmpty,0,b11,11
1178,scala.concurrent.stm.ccstm.AccessHistory.resetBargeSetNonEmpty,1,b14,14
1178,scala.concurrent.stm.ccstm.AccessHistory.resetBargeSetNonEmpty,2,b17,17
1179,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,0,b0,0
1179,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,2,b4,4
1179,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,3,b42,42
1179,scala.concurrent.stm.ccstm.InTxnImpl.revalidateImpl,1,b55,55
1180,stmbench7.BenchThread.getNextOperationNumber,0,b4,4
1188,stmbench7.operations.ShortTraversal9.traverse,1,b29,29
1188,stmbench7.operations.ShortTraversal9.traverse,0,b47,47
1190,stmbench7.operations.ShortTraversal9.traverse,1,b17,17
1190,stmbench7.operations.ShortTraversal9.traverse,0,b37,37
1190,stmbench7.operations.ShortTraversal9.traverse,2,b45,45
